,area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
12557,宝安区,碧海富通城二期 2室1厅 580万,碧海富通城二期,碧海,,580.0,76740.0,2室1厅,75.58,东南,其他
12558,宝安区,沿海花园美宅 精装大四房 中楼层朝南看花园  采光好,幸福珺湾,碧海,,900.0,67225.0,4室2厅,133.88,西北 东南,精装
12559,宝安区,七十年产权精装写字楼出售，楼下西乡天虹，正地铁口,合正汇一城,西乡,房本满五年,270.0,51488.0,1室1厅,52.44,南,其他
12560,宝安区,福永镇福华大厦方正大三房 满五年 配套齐全,福华大厦,福永,房本满五年,398.0,33986.0,3室2厅,117.11,南,其他
12561,宝安区,地铁口四房精装修视野开阔户型方正采光好,万象新天,西乡,,650.0,76724.0,4室2厅,84.72,东南,其他
12562,宝安区,楼层好，视野宽阔，采光好通风好。,领航城领秀花园,西乡,,560.0,69678.0,3室1厅,80.37,东南,其他
12563,宝安区,精装三房，万科物业，拎包入住！,万科翡丽郡一期,沙井,,508.0,57675.0,3室2厅,88.08,西南,其他
12564,宝安区,灵芝新村稀有两层联排，一楼为商铺，二楼为住宅,灵芝新村前进市场,新安,房本满五年,650.0,81048.0,3室2厅,80.2,东南,其他
12565,宝安区,精装大三房 客厅正出阳台  视野好 业主诚售,碧海富通城二期,碧海,房本满五年,706.0,71530.0,3室1厅,98.7,西北,简装
12566,宝安区,龙头位置安静不吵，客厅正出大阳台,御龙居,西乡,房本满五年,735.0,54429.0,3室1厅,135.04,西南,精装
12567,宝安区,翠景居 1室1厅 167万,翠景居,西乡,,167.0,46622.0,1室1厅,35.82,东南,其他
12568,宝安区,满五唯一，少量欠款，业主诚心出售,桃源居六区,桃源居,房本满五年,790.0,53742.0,4室2厅,147.0,东南,精装
12569,宝安区,宝安西乡 大社区 居家装修 安静看花园 满五唯一红本,桃源居十四区,桃源居,房本满五年,520.0,45832.0,3室2厅,113.46,东南,其他
12570,宝安区,主卧扩展阳光房，满2年，业主换房，诚心出售,鸿隆广场,西乡,,370.0,76494.0,2室2厅,48.37,西北,精装
12571,宝安区,朝南，客厅出阳台，阳光大两房，舒适度高的好房型！,中海西岸华府北区,松岗,房本满五年,370.0,47589.0,2室2厅,77.75,南,其他
12572,宝安区,中海西岸华府北区 3室2厅 530万,中海西岸华府北区,松岗,,530.0,49075.0,3室2厅,108.0,东南,精装
12573,宝安区,品质物业，实用朝南3房，安静住家,尚都二期,宝安中心,,970.0,96576.0,3室2厅,100.44,南,其他
12574,宝安区,电梯住宅俩房 西南朝向视野采光无遮挡,白金酒店公寓,新安,,290.0,77707.0,2室1厅,37.32,西南,其他
12575,宝安区,金港华庭 1室1厅 215万,金港华庭,西乡,,215.0,57765.0,1室1厅,37.22,东南,其他
12576,宝安区,地铁口，精装修，楼层高，采光通风好,白金假日公寓,西乡,,378.0,87097.0,2室1厅,43.4,东南,简装
12577,宝安区,满两年，高楼层。东南朝向，看花园。,白金假日公寓,西乡,,410.0,94471.0,2室1厅,43.4,东 东南,其他
12578,宝安区,12号地铁线次新房，带精装修大两房，朝东南,满京华云晓公馆,西乡,,545.0,55944.0,2室2厅,97.42,南,其他
12579,宝安区,中海西岸华府南区 2室2厅 397万,中海西岸华府南区,松岗,,397.0,52052.0,2室2厅,76.27,东南,其他
12580,宝安区,福城·前海新纪元 2室1厅 360万,福城·前海新纪元,新安,,360.0,62284.0,2室1厅,57.8,东北,精装
12581,宝安区,刚需两房，业主诚售，楼层适中，采光较好。,中信领航,西乡,,480.0,73598.0,2室1厅,65.22,西南,其他
12582,宝安区,滨海春城 大三房可gai4房 南北通透,滨海春城,翻身,,660.0,76434.0,3室2厅,86.35,南 北,其他
12583,宝安区,满京华精装修两房一卫，户型方正，通风采光好。,满京华云著二期,松岗,,400.0,52508.0,2室2厅,76.18,南,其他
12584,宝安区,富通 物业   复式5房  满五唯一,畔山御景花园,松岗,,435.0,49387.0,5室2厅,88.08,东北,其他
12585,宝安区,南北通，客厅出阳台，安静看花园，高楼层。,西城丰和,西乡,,600.0,61026.0,3室1厅,98.32,南 北,简装
12586,宝安区,万骏汇商务公寓 1室1厅 140万,万骏汇商务公寓,西乡,,140.0,34382.0,1室1厅,40.72,东南,精装
12587,宝安区,万骏汇商务公寓 1室0厅 120万,万骏汇商务公寓,西乡,,120.0,32311.0,1室0厅,37.14,东南,精装
12588,宝安区,低总价，精装商务公寓，业主诚心卖,福城·前海新纪元,新安,,366.0,63246.0,2室1厅,57.87,南,精装
12589,宝安区,次新小区 高速出入口 两房 精装修,保利达小行星,车公庙,,155.0,43503.0,2室2厅,35.63,南,其他
12590,宝安区,房子方正，采光好，高楼层，适合刚需客上车,领航城领尚花园,西乡,,340.0,65790.0,1室1厅,51.68,东北,精装
12591,宝安区,壹方城 旁 户型稀有  难得的好房子 低于市场价,天悦龙庭一期,宝安中心,,1100.0,86786.0,3室2厅,126.75,东南,精装
12592,宝安区,双地铁口 精装一房 户型方正带大阳台,中信湾上六座,碧海,,330.0,90535.0,1室0厅,36.45,南,精装
12593,宝安区,房子业主诚心卖，房子保养装修好，居家氛围浓厚,御景水岸花园,福永,,2560.0,114465.0,6室4厅,223.65,南,精装
12594,宝安区,"采光通风很好,户型好,自带花园社区.房主急卖~！",佳华新村,西乡,,790.0,51156.0,4室2厅,154.43,南,简装
12595,宝安区,海雅香槟双商圈，精装复式商铺，红本在手，税费少,白金酒店公寓,新安,,220.0,53555.0,3室2厅,41.08,西南,其他
12596,宝安区,2房2厅1卫，拎包入住，大两房,华苑,西乡,,370.0,62050.0,2室2厅,59.63,东南,精装
12597,宝安区,此房中高楼层，采光好，视野宽阔，业主诚心出售,中海西岸华府北区,松岗,,480.0,43981.0,3室2厅,109.14,东南,精装
12598,宝安区,朝东北看花园，安静，落地窗可以更好的利用空间,卡罗社区,翻身,,309.0,89514.0,1室0厅,34.52,东北,精装
12599,宝安区,房子满两年，带宝安中--学--学--位。两房户型方正,海雅缤纷城,新安,,700.0,96566.0,2室2厅,72.49,西南,精装
12600,宝安区,宝体旁  正规三房  单价便宜 高楼层  景观好,里仁府,翻身,,650.0,54462.0,3室2厅,119.35,西南,精装
12601,宝安区,小户型好出租 换手率高 空间大,都市翠海华苑,新安,,580.0,152112.0,1室1厅,38.13,东南,其他
12602,宝安区,万菱new寓 2室1厅 270万,万菱new寓,西乡,,270.0,56005.0,2室1厅,48.21,南,其他
12603,宝安区,创业二村 3室2厅 720万,创业二村,新安,,720.0,84567.0,3室2厅,85.14,南,其他
12604,宝安区,满京华云著一期 3室2厅 485万,满京华云著一期,松岗,,485.0,54403.0,3室2厅,89.15,北 南,其他
12605,宝安区,双地铁物业，户型方正实用，业主诚心。采光通风好。,富通好旺角一期,宝安中心,,613.0,135800.0,4室1厅,45.14,西南,其他
12606,宝安区,宏发大千里身边大三房，地铁口住家户型,雅涛花园,西乡,,550.0,61757.0,3室1厅,89.06,西北,精装
12607,宝安区,满两年，精装修，客厅出阳台，朝南看花园,华侨城四海云亭,沙井,,450.0,51148.0,3室2厅,87.98,东南,其他
12608,宝安区,万象中心 1室1厅 165万,万象中心,西乡,,165.0,40244.0,1室1厅,41.0,东南,其他
12609,宝安区,新装可作婚房，方正三房两卫，安静看花园,宏发前城,西乡,,835.0,95244.0,3室2厅,87.67,南,其他
12610,宝安区,沙井次新小区业主诚心出售89平精装三房,华侨城四海云亭,沙井,,437.0,48975.0,3室2厅,89.23,东南,精装
12611,宝安区,桃源居十四区 3室2厅 600万,桃源居十四区,桃源居,,600.0,61225.0,3室2厅,98.0,南 北,其他
12612,宝安区,国雄楼大二房，未来地铁口，业主诚心出售，,国雄楼,西乡,,286.0,45834.0,2室1厅,62.4,东北,其他
12613,宝安区,熙龙湾二期 5室1厅 3600万,熙龙湾二期,宝安中心,,3600.0,139795.0,5室1厅,257.52,东南 南,其他
12614,宝安区,华联城市全景壹号 1室0厅 400万,华联城市全景壹号,新安,,400.0,82492.0,1室0厅,48.49,北,其他
12615,宝安区,华联城市全景壹号 1室0厅 400万,华联城市全景壹号,新安,,400.0,82509.0,1室0厅,48.48,北,其他
12616,宝安区,华联城市全景壹号 1室0厅 408万,华联城市全景壹号,新安,,408.0,78978.0,1室0厅,51.66,北,其他
12617,宝安区,财富港大厦 2室1厅 380万,财富港大厦,西乡,房本满五年,380.0,90240.0,2室1厅,42.11,西南,其他
12618,宝安区,满京华云著二期 3室1厅 470万,满京华云著二期,松岗,,470.0,54519.0,3室1厅,86.21,西南,其他
12619,宝安区,翠景居 3室1厅 460万,翠景居,西乡,,460.0,54227.0,3室1厅,84.83,东南,其他
12620,宝安区,领航城领尚花园 1室1厅 355万,领航城领尚花园,西乡,,355.0,68692.0,1室1厅,51.68,西南,其他
12621,宝安区,弘雅二期花园中间，中间楼层，满五年，红本在手,弘雅花园第二期,新安,房本满五年,550.0,50594.0,3室2厅,108.71,东南,精装
12622,宝安区,合正汇一城 3室2厅 850万,合正汇一城,西乡,房本满五年,850.0,65385.0,3室2厅,130.0,东南,其他
12623,宝安区,翠景居 1室1厅 192万,翠景居,西乡,房本满五年,192.0,50053.0,1室1厅,38.36,西南,其他
12624,宝安区,中信领航 1室1厅 260万,中信领航,西乡,,260.0,69003.0,1室1厅,37.68,东南,精装
12625,宝安区,中信湾上六座 2室1厅 560万,中信湾上六座,碧海,,560.0,82584.0,2室1厅,67.81,西南,精装
12626,宝安区,宝创红禧公馆 2室2厅 270万,宝创红禧公馆,西乡,,270.0,47788.0,2室2厅,56.5,东 东南,其他
12627,宝安区,双地铁线旁，花园社区 高楼层 实用三房,槟城西岸,碧海,,700.0,93123.0,3室1厅,75.17,东南,精装
12628,宝安区,宝安山庄 3室2厅 360万,宝安山庄,松岗,,360.0,40591.0,3室2厅,88.69,南,其他
12629,宝安区,东南向，标准3居室，高楼层视野好，新房毛坯税费少,宏发前城,西乡,,860.0,97717.0,3室2厅,88.01,南 北,其他
12630,宝安区,益田假日600米   背山面水   标准两房   带大露台,时代景苑,福永,房本满五年,340.0,50626.0,2室2厅,67.16,西北,简装
12631,宝安区,碧海富通城三期 2室2厅 450万,碧海富通城三期,碧海,,450.0,78357.0,2室2厅,57.43,东南,其他
12632,宝安区,楼梯楼层好，买来入住，无需翻新。,桃源居五区,桃源居,房本满五年,1100.0,67514.0,5室2厅,162.93,南,精装
12633,宝安区,宝体正规一房一厅 业主诚心出售,花样年花乡,宝安中心,,405.0,106495.0,1室1厅,38.03,西南,简装
12634,宝安区,满五年 家庭唯一 红本在手 大两房  看房方便,卡罗社区,翻身,房本满五年,550.0,78887.0,2室2厅,69.72,西北,精装
12635,宝安区,新小区，配套成熟，双地铁，去南山方便，通透户型,幸福珺湾,碧海,,750.0,85121.0,3室2厅,88.11,西南,简装
12636,龙岗区,3号线龙城广场地铁 金地物业 精装修两房 配套齐全,金地龙城中央二期,龙岗中心城,,165.0,24081.0,2室2厅,68.52,东北,精装
12637,龙岗区,百合山庄 3室2厅 400万,百合山庄,布吉关,房本满五年,400.0,42891.0,3室2厅,93.26,南,简装
12638,龙岗区,远洋新干线 精装修三房 厅出阳台朝南 实用率达95%,远洋新干线一期,龙岗中心城,,330.0,41799.0,3室2厅,78.95,南,精装
12639,龙岗区,业主急售 南向看花园精装三房 提前预约随时可看,荣德国际ECC,横岗,,215.0,36828.0,3室2厅,58.38,西南,精装
12640,龙岗区,中海康城花园精装朝东南看花园安静4房,中海康城国际一期,大运新城,房本满五年,630.0,39566.0,4室1厅,159.23,东南,精装
12641,龙岗区,桂芳园五期花园社区 居家东南向安静两房,桂芳园五期,布吉大芬,,296.0,40705.0,2室2厅,72.72,东北,简装
12642,龙岗区,大运新城 全新装修  安静  中间楼层,THETOWN乐城,大运新城,,236.0,45578.0,2室1厅,51.78,东南,简装
12643,龙岗区,地铁口区政府 万科配套 大社区大三房 东南精装保养,雅豪祥苑,龙岗中心城,,295.0,30463.0,3室1厅,96.84,东南,精装
12644,龙岗区,户型方正 厅出阳台 采光好 刚需三房,加洲花园,布吉关,房本满五年,318.0,42674.0,3室1厅,74.52,西南,简装
12645,龙岗区,精装修 楼层好视野开阔 采光通风好 诚心出售 看房方便,宇宏健康花城,布吉石芽岭,,545.0,63255.0,3室2厅,86.16,南,精装
12646,龙岗区,锦荟朝南四房看花园   梧桐山   业主诚售,锦荟PARK,横岗,,450.0,39662.0,4室2厅,113.46,南,毛坯
12647,龙岗区,瑞泽佳园 大四房 实用高 朝南 看花园 满五年 税低,瑞泽佳园,横岗,房本满五年,480.0,39841.0,4室2厅,120.48,南,毛坯
12648,龙岗区,海航城南向三房 满两年 无欠款 中楼层 采光和通风好,深圳海航城,龙岗双龙,,320.0,35592.0,3室1厅,89.91,东南,毛坯
12649,龙岗区,此房满两年，一手业主，户型无改动，户型方正,星河银湖谷,坂田,,620.0,70287.0,4室2厅,88.21,东北,毛坯
12650,龙岗区,永湖地铁站  星河智荟精装三房 随时可看,星河智荟,横岗,,380.0,42861.0,3室2厅,88.66,南,精装
12651,龙岗区,朝北中楼层  视野采光好  业主诚心出售,锦荟PARK,横岗,,344.0,38368.0,3室1厅,89.66,北,毛坯
12652,龙岗区,地铁口物业，已改成3房户型，适中楼层，看房方便,万象天成,龙岗中心城,房本满五年,275.0,35484.0,3室1厅,77.5,东南,精装
12653,龙岗区,中海康城，精装修，业主诚心，出售房,中海康城国际一期,大运新城,,350.0,39393.0,3室2厅,88.85,东南,精装
12654,龙岗区,布吉正街物业，双地铁口，楼下就是公园，看房有钥匙。,宝龙花园,布吉街,,310.0,26704.0,3室2厅,116.09,东南,简装
12655,龙岗区,客厅出空中花园，东南朝向，精装三改五房，满五唯一,桂芳园六期,布吉大芬,房本满五年,490.0,50098.0,5室2厅,97.81,东南,精装
12656,龙岗区,业主急售：振业城别墅区+中高层+东南看花园+价格低,振业城,横岗,房本满五年,710.0,31707.0,4室2厅,223.93,东南,精装
12657,龙岗区,怡康家园优质三房，方正实用，总价低,怡康家园,布吉大芬,房本满五年,280.0,39387.0,3室2厅,71.09,东南,简装
12658,龙岗区,半山道一号 有钥匙 看房方便 业主急售,半山道1号礼宾府,布吉街,房本满五年,580.0,42913.0,3室1厅,135.16,南,毛坯
12659,龙岗区,同创九著院洋房复式诚心出售  看房方便 欢迎来私,同创九著院,龙岗中心城,房本满五年,550.0,46829.0,4室2厅,117.45,南,毛坯
12660,龙岗区,平湖街道凤凰大道满十年复式五房四卫,翠峰丽景,平湖,房本满五年,618.0,50269.0,5室2厅,122.94,东南 西北,精装
12661,龙岗区,顶层空中别墅，三层高，中空通透!,佳兆业可园四期,布吉关,房本满五年,860.0,68724.0,5室1厅,125.14,南,简装
12662,龙岗区,大运新城 交通枢纽 七期百万大盘 山姆会员店,颐安都会中央二期,大运新城,,380.0,49191.0,2室2厅,77.25,西,毛坯
12663,龙岗区,志健时代广场 户型方正 采光通透 客厅出阳台 近地铁站,志健时代广场,横岗,房本满五年,275.0,31855.0,2室1厅,86.33,西北,简装
12664,龙岗区,万科四季花城一期 5室2厅 580万,万科四季花城一期,坂田,房本满五年,580.0,57683.0,5室2厅,100.55,南,简装
12665,龙岗区,悦城花园 满五年毛坯大洋房 业主诚心出售 看房方便,中央悦城,龙岗中心城,房本满五年,600.0,34844.0,5室3厅,172.2,南,毛坯
12666,龙岗区,精装修 拎包入住 看房方便 诚心出售,国都花园,布吉街,,295.0,29295.0,3室1厅,100.7,南,精装
12667,龙岗区,半岛苑 靠石芽岭 满五唯一 环境好,半岛苑,布吉石芽岭,房本满五年,288.0,34099.0,3室2厅,84.46,西北,简装
12668,龙岗区,精装3房 高层 通透 大阳台 交通便利 配套成熟 急,东方瑞景苑,龙岗双龙,,295.0,32987.0,3室2厅,89.43,南,精装
12669,龙岗区,丹竹头新小区精装3房 朝东南 无遮挡 满五唯一 税费少,阳基新天地,丹竹头,房本满五年,298.0,33658.0,3室1厅,88.54,南,精装
12670,龙岗区,公园旁的朝南3房，看山景，满五唯一，业主急售！,鸿润豪苑,布吉南岭,房本满五年,300.0,35407.0,3室1厅,84.73,东南,精装
12671,龙岗区,龙岗翡翠明珠花园3房 爱联地铁口 满五红本在手,翡翠明珠花园,龙岗中心城,,260.0,31131.0,3室1厅,83.52,南,简装
12672,龙岗区,南联地铁口 精装复式小三房 红本在手满五唯一,远洋新干线一期,龙岗中心城,房本满五年,135.0,26850.0,3室1厅,50.28,南,精装
12673,龙岗区,龙岗旭源怡景轩4房 价格实惠 看房有钥匙,旭源怡景轩,龙岗双龙,房本满五年,280.0,31678.0,4室1厅,88.39,东南,毛坯
12674,龙岗区,大运新城 改善型三房 南向看花园,中海康城花园二期,大运新城,房本满五年,440.0,37204.0,3室1厅,118.27,西南,精装
12675,龙岗区,大芬地铁口物业，户型方正采光通透，楼层好，有钥匙,桂芳园一期,布吉大芬,房本满五年,358.0,37161.0,3室2厅,96.34,北,简装
12676,龙岗区,地铁满五唯一物业，金地万科商圈，享受区政配套，,城南雅筑,龙岗中心城,房本满五年,270.0,31825.0,3室2厅,84.84,东南,简装
12677,龙岗区,艺术大厦 精装南向大三房 高层俯瞰布吉大景观 户型正,大芬艺术大厦,布吉南岭,房本满五年,316.0,35387.0,3室2厅,89.3,西北,简装
12678,龙岗区,万科清林径精装两房 朝南 森林氧吧,万科清林径,龙岗中心城,房本满五年,190.0,28020.0,2室1厅,67.81,南,精装
12679,龙岗区,御林 居家装修三房 满两年 红本在手 看高尔夫美景,御林,龙岗宝荷,房本满五年,576.0,33000.0,3室2厅,174.55,西南,精装
12680,龙岗区,满五唯一费用低，南北通，双阳台，中间楼层。,运河蓝湾,龙岗双龙,房本满五年,335.0,40715.0,3室2厅,82.28,南 北,精装
12681,龙岗区,情景端户   带花园和地下室    环境舒适,万科城二期,坂田,,790.0,59256.0,4室2厅,133.32,南,简装
12682,龙岗区,阳光第五季107平大三房 看房方便！,阳光第五季,坂田,房本满五年,498.0,46543.0,3室1厅,107.0,南,简装
12683,龙岗区,万科清林径 使用空间大 横厅 朝南大阳台 采光通风好,万科清林径,龙岗中心城,房本满五年,420.0,33660.0,4室2厅,124.78,南,精装
12684,龙岗区,万科清林径 二期正中间位置 大三房 看湖景 视野开阔,万科清林径,龙岗中心城,,380.0,34978.0,3室1厅,108.64,西南,精装
12685,龙岗区,丽湖花园二期 刚需小两房 业主急卖 价格可谈,丽湖花园二期,布吉水径,,178.0,32346.0,2室1厅,55.03,东南 西北,精装
12686,龙岗区,金汐府 标准四房 全新毛坯次新房 户型方正 采光好,金汐府,龙岗双龙,,380.0,28407.0,4室2厅,133.77,西南,毛坯
12687,龙岗区,旭源怡景园朝南3房2卫 八仙领公园旁 中高层 诚心出售,旭源怡景轩,龙岗双龙,,285.0,32823.0,3室2厅,86.83,南,精装
12688,龙岗区,布吉次新房 满两年 税费少 安静舒适 采光充足,长庆小时代,布吉石芽岭,,235.0,37516.0,2室2厅,62.64,南,精装
12689,龙岗区,布吉颂雅苑 78.33平南向大两居 满五年物业,颂雅苑,布吉大芬,房本满五年,245.0,31278.0,2室1厅,78.33,南,精装
12690,龙岗区,四房，一梯两户，南北通，精装修，拎包入住，满两年,阅山华府,龙岗中心城,,470.0,38193.0,4室2厅,123.06,南,简装
12691,龙岗区,地铁口  近万象汇 小区安静 居家舒适,加洲花园,布吉关,,253.0,45884.0,2室2厅,55.14,东 东南,精装
12692,龙岗区,全新装修 格局方正 高使用 标准四房两卫 业主诚心出售,岸上林居,龙岗中心城,,345.0,39192.0,4室2厅,88.03,南 北,精装
12693,龙岗区,信义楼梯三房 面积实用 南北通透 满五唯一 业主诚心卖,信义假日名城博雅园,布吉关,房本满五年,390.0,43161.0,3室2厅,90.36,南 北,简装
12694,龙岗区,信义御城豪园 南北通透 厅出阳台  中间楼层大四房,信义御城豪园,横岗,房本满五年,495.0,43425.0,4室2厅,113.99,南 北,精装
12695,龙岗区,满五唯一 红本在手 带私家天台,新亚洲花园,龙岗中心城,房本满五年,580.0,29592.0,5室1厅,196.0,南,精装
12696,龙岗区,大世纪水山缘实用小3房，满五年唯一，红本，费用少,大世纪水山缘,布吉南岭,房本满五年,300.0,38576.0,3室1厅,77.77,北,简装
12697,龙岗区,"满五唯一税少，东进发展区域,业主精装修好，急售",徽王府,龙岗中心城,房本满五年,435.0,37695.0,4室2厅,115.4,南,精装
12698,龙岗区,满五年唯一红本，业主新装修，带部分品牌家电！,荣超花园,布吉关,房本满五年,385.0,36185.0,3室2厅,106.4,南,精装
12699,龙岗区,中海怡瑞山居 精装自己住  业主工作调动  急卖,中海怡瑞山居,布吉石芽岭,房本满五年,333.0,35934.0,3室1厅,92.67,西北,精装
12700,龙岗区,保利上城单证5房，精装修，南北通透采光通风好,保利上城,龙岗中心城,,780.0,43317.0,5室2厅,180.07,南 北,精装
12701,龙岗区,万科城四期电梯三房，南向精装采光好，诚心出售,万科城四期,坂田,房本满五年,490.0,52145.0,3室2厅,93.97,南,精装
12702,龙岗区,城广场二期精装大三房，元宝户型，朝南看花园,佳兆业城市广场三期,坂田,,750.0,52080.0,3室1厅,144.01,南,精装
12703,龙岗区,业主诚信出售。近地铁好房。精装四房,保利上城,龙岗中心城,房本满五年,560.0,46194.0,4室2厅,121.23,南,精装
12704,龙岗区,花园大社区精装四房 满五年红本在手 阳台朝花园,康桥紫郡,丹竹头,房本满五年,395.0,40815.0,4室2厅,96.78,北,精装
12705,龙岗区,南联地铁口 精装大三房  满五唯一免个税  朝南看花园,满京华喜悦里,龙岗双龙,房本满五年,360.0,44804.0,3室1厅,80.35,东南,精装
12706,龙岗区,布吉慢城片区中海怡瑞厅出阳台2房南向精装温馨两房,中海怡瑞山居,布吉石芽岭,,279.0,41151.0,2室1厅,67.8,南,精装
12707,龙岗区,金地龙城 精装修 2+1房， 视野通风好 享万科配套,金地龙城中央一期,龙岗中心城,,180.0,26137.0,2室1厅,68.87,西南,精装
12708,龙岗区,花城少有满五唯一的电梯三房，南北对流通风采光好,万科四季花城七期,坂田,房本满五年,528.0,49103.0,3室1厅,107.53,南,精装
12709,龙岗区,大芬地铁口 实用三房 大阳台 诚心出售,怡康家园,布吉大芬,,295.0,40055.0,3室1厅,73.65,北,简装
12710,龙岗区,大运旁，地铁口，朝南三房，急售，看房方便,吉祥里,龙岗中心城,房本满五年,350.0,43734.0,3室2厅,80.03,南,毛坯
12711,龙岗区,万科精装 东南向看花园 位置安静满二费用少急售,万科麓山,布吉水径,,620.0,64786.0,3室2厅,95.7,南,精装
12712,龙岗区,地铁口物业 精装三房  满二楼层好 东南向 急售,万科麓城二期,布吉水径,,487.0,55054.0,3室2厅,88.46,南,精装
12713,龙岗区,万科公园里刚需三房 东南向看公园 住家舒适,万科公园里二期,布吉南岭,,393.0,44372.0,3室1厅,88.57,东南,精装
12714,龙岗区,62平居家两房 位置安静 高楼层视野好 没个税,泓瀚苑,坂田,房本满五年,255.0,40931.0,2室1厅,62.3,东南,简装
12715,龙岗区,布吉地铁口 龙威花园大三房 朝南采光好 业主诚售,龙威花园一期,布吉关,,317.0,29505.0,3室1厅,107.44,东南,简装
12716,龙岗区,布吉石芽岭 华浩源 房 电梯 一手业主 红本在手,华浩源B区,布吉石芽岭,房本满五年,370.0,36225.0,4室2厅,102.14,东南 东北,精装
12717,龙岗区,超高实用大三房，业主诚心出售！随时可以看房子！,万科第五园五期,坂田,房本满五年,525.0,41307.0,3室1厅,127.1,西南,简装
12718,龙岗区,振业天峦精装3房2卫，满五年欠款少，中高楼层诚心出售,振业天峦,龙岗宝荷,房本满五年,325.0,36761.0,3室2厅,88.41,南 北,精装
12719,龙岗区,泰阳金桔苑实用朝南三房业主诚心出售。,泰阳金桔苑,布吉南岭,房本满五年,255.0,29672.0,3室1厅,85.94,南,精装
12720,龙岗区,锦城星苑龙岗总价低248万正规户型方正3房。,锦城星苑,龙岗双龙,,248.0,27636.0,3室2厅,89.74,南,简装
12721,龙岗区,佳兆业水岸新都 2室2厅 205万,佳兆业水岸新都,龙岗双龙,,205.0,26527.0,2室2厅,77.28,北,毛坯
12722,龙岗区,刚需优选品质小区 慢城朝南方正大两 三阳台,慢城一期,布吉石芽岭,房本满五年,328.0,42416.0,2室2厅,77.33,南,简装
12723,龙岗区,布吉A出口 户型正 采光好 满2年 费用少！,翡翠星光园,布吉关,,200.0,46329.0,2室1厅,43.17,北,精装
12724,龙岗区,楼下沃尔玛  三地铁口  大单间  看房方便  诚售,东方瑞景苑,龙岗双龙,,107.0,29348.0,1室1厅,36.46,北,简装
12725,龙岗区,万科金色半山 端头复式 4室3卫 满5年费用少 诚心出售,万科金色半山,坂田,房本满五年,780.0,54546.0,4室1厅,143.0,南,精装
12726,龙岗区,佳兆业上品雅园 2室1厅 520万,佳兆业上品雅园,坂田,房本满五年,520.0,69334.0,2室1厅,75.0,东南,精装
12727,龙岗区,此房户型方正、交通方便，双地铁口。,龙珠花园,布吉关,房本满五年,268.0,37806.0,2室2厅,70.89,西北,精装
12728,龙岗区,信义荔山公馆四世同堂大五房，南北通，采光足，精装修,信义荔山公馆,布吉关,,850.0,50823.0,5室2厅,167.25,南,精装
12729,龙岗区,星河银湖谷 5室2厅 1000万,星河银湖谷,坂田,,1000.0,71429.0,5室2厅,140.0,东南,精装
12730,龙岗区,万科金色半山   精致装修 户型方正 保养好 看房方便,万科金色半山,坂田,房本满五年,600.0,52174.0,3室2厅,115.0,南 北,精装
12731,龙岗区,佳兆业悦峰 精装复式 高楼层 满5年 红本在手,佳兆业悦峰,坂田,房本满五年,760.0,68487.0,4室1厅,110.97,南,精装
12732,龙岗区,16年新小区，精装大五房，低价出售,金汐府,龙岗双龙,,380.0,28407.0,5室2厅,133.77,南 北,精装
12733,龙岗区,业主诚心出售三房，小区大物业好,佳兆业茗萃园三期,平湖,,300.0,34775.0,3室2厅,86.27,南,简装
12734,龙岗区,房子即将满五唯一，免个税，坂银隧道入口，视野开阔。,诺德中央道,坂田,房本满五年,480.0,54361.0,3室2厅,88.3,东南,精装
12735,龙岗区,金洲嘉丽园，南北通透两房，看花园，自住保养好,金洲嘉丽园,坂田,房本满五年,350.0,45437.0,3室1厅,77.03,南 北,精装
12736,龙岗区,康桥紫郡 5室2厅 435万,康桥紫郡,丹竹头,房本满五年,435.0,46287.0,5室2厅,93.98,东北,简装
12737,龙岗区,公园大地九期 4室1厅 860万,公园大地九期,龙岗中心城,,860.0,61609.0,4室1厅,139.59,南,精装
12738,龙岗区,半岛苑 3室2厅 255万,半岛苑,布吉石芽岭,房本满五年,255.0,29773.0,3室2厅,85.65,北,简装
12739,龙岗区,精致装修，高楼层，看振业城全景观，期待有缘人,振业城,横岗,,780.0,34833.0,5室2厅,223.93,南,精装
12740,龙岗区,朝南看花园  进门带6米高入户  精装修,万科城三期,坂田,,668.0,49611.0,5室2厅,134.65,东南,精装
12741,龙岗区,锦城星苑 单间 客厅出阳台朝南 龙岗单价低价小区,锦城星苑,龙岗双龙,,90.0,28302.0,1室0厅,31.8,南,简装
12742,龙岗区,黄阁翠苑四房两厅两卫中楼层出售,黄阁翠苑,大运新城,房本满五年,560.0,43991.0,4室2厅,127.3,南 北,简装
12743,龙岗区,满二年唯一，宽敞2房，南油花园，大2房,南油花园,平湖,,245.0,30702.0,2室2厅,79.8,南,简装
12744,龙岗区,必看好房 阳光花园五居室 业主诚心出售 看房方便,阳光花园,布吉街,,585.0,38848.0,5室2厅,150.59,南,精装
12745,龙岗区,清静宜居 背靠80万平米凤凰山森林公园,御峰园,平湖,房本满五年,480.0,36729.0,3室2厅,130.69,南,精装
12746,龙岗区,名居广场 3室2厅 275万,名居广场,龙岗中心城,,275.0,31443.0,3室2厅,87.46,东南,精装
12747,龙岗区,茵悦一期，南北通，三房两厅，精致装修，看房方便！,茵悦之生花园一期,布吉水径,房本满五年,380.0,37621.0,3室2厅,101.01,南,精装
